,open,high,low,close,datetime,close_dji,id,prct_close
19,-0.022546239361073472,-0.04931577977602686,-0.0022020731848453323,-0.006863106494827909,2020-01-20,8641.83984,19,-0.6863106494827909
20,-0.007159573367342631,0.003910472108024754,-0.0006287850514963278,0.010586893727944746,2020-01-21,8733.33008,20,1.0586893727944746
21,0.011090327130213185,0.0033939132051874488,0.009685337734776533,-0.005864856764923654,2020-01-22,8682.11035,21,-0.5864856764923654
22,-0.00667816128353238,-0.013704592825453665,-0.03373985683326963,-0.03135994579935286,2020-01-23,8409.83984,22,-3.135994579935286
23,-0.03241552802216263,-0.01884518400709878,-0.008608547577097614,0.0032867011174853022,2020-01-24,8437.48047,23,0.3286701117485302
24,0.00410946341463414,-0.008545243042894946,0.004137833228253784,-0.011553267630852404,2020-01-25,8340.0,24,-1.1553267630852404
25,-0.013277923852352491,0.019549048101467736,0.003778574445038041,0.03267983213429271,2020-01-26,8612.5498,25,3.267983213429271
26,0.03528673661362536,0.04466036462456269,0.033814352636474254,0.03425585765553407,2020-01-27,8907.58008,26,3.425585765553407
27,0.03432416080280731,0.043216688888888743,0.03797224931961107,0.051581879239192885,2020-01-28,9367.0498,27,5.1581879239192885
28,0.05370494154588035,0.004619271492141808,0.038789287589105825,-0.007099353736754965,2020-01-29,9300.5498,28,-0.7099353736754965
29,-0.011297221265527346,0.015276182875939792,-0.004635522957441518,0.022873942355536858,2020-01-30,9513.29004,29,2.287394235553686
30,0.02394722604951549,-0.004847320574665082,0.0019948445348405563,-0.016871134941240595,2020-01-31,9352.79004,30,-1.6871134941240595
31,-0.01658452268210253,-0.007025210769811996,0.0075746487680292685,0.003734681293027231,2020-02-01,9387.719729999999,31,0.3734681293027231
32,0.003032709738870265,0.00045437829511718597,-0.010454740915932015,-0.0064946261449583265,2020-02-02,9326.75,32,-0.6494626144958326
33,-0.005986298690951797,0.011908333481773337,0.004150052961785944,-0.0033956008255823233,2020-02-03,9295.08008,33,-0.33956008255823233
34,-0.002676123128862673,-0.024243012382000884,-0.015435540267218828,-0.010525982472224249,2020-02-04,9197.24023,34,-1.052598247222425
35,-0.01133635396155952,0.04060402967872512,0.008715068948090599,0.0451994250018628,2020-02-05,9612.9502,35,4.51994250018628
36,0.04614038819115973,0.013566918232786218,0.03890594636851441,0.01633731546846051,2020-02-06,9770.0,36,1.6337315468460512
37,0.015819860524966423,0.0024037279456976535,0.020898126525326965,0.005076725690890349,2020-02-07,9819.59961,37,0.5076725690890349
38,0.004163443566209013,0.005489190833643853,-0.006584855246141386,0.00799530969878326,2020-02-08,9898.11035,38,0.799530969878326
39,0.008282310096092482,0.02230791528013154,0.021617226127736533,0.02583520702009534,2020-02-09,10153.83008,39,2.583520702009534
40,0.026558847902981464,0.0026665888426591344,-0.011132476469992936,-0.02966956977085844,2020-02-10,9852.57031,40,-2.966956977085844
41,-0.02967864359760275,0.013485104075482646,-0.005427312455224764,0.03780025701739964,2020-02-11,10225.0,41,3.780025701739964
42,0.03804968654215379,0.010984652913815562,0.05282899970506505,0.00970564596577006,2020-02-12,10324.24023,42,0.970564596577006
43,0.008365441844690569,0.005721076582123841,-0.011861604503061063,-0.008121719190178123,2020-02-13,10240.38965,43,-0.8121719190178123
44,-0.008434712614973972,-0.011815266193468621,0.00031653808110765347,0.010165685443424444,2020-02-14,10344.49023,44,1.0165685443424444
45,0.01200597792182867,4.4344049911160255e-05,-0.029510955394712712,-0.04236167759423737,2020-02-15,9906.280270000001,45,-4.236167759423736
46,-0.043312201105986436,-0.03139887176004785,-0.017138486461703017,0.0019835316046432627,2020-02-16,9925.92969,46,0.19835316046432627
47,-8.085336559493506e-06,-0.009412519159245902,-0.02006315624021393,-0.022969058528561903,2020-02-17,9697.94043,47,-2.2969058528561903
48,-0.019905497260836347,0.029867287340964888,0.015200510948905066,0.04724505097831355,2020-02-18,10156.12012,48,4.724505097831355
49,0.047557813676256444,-0.0019493178605052286,-0.022561997969960612,-0.05518647508867791,2020-02-19,9595.63965,49,-5.518647508867791
50,-0.057056974129297666,-0.05360115738025417,0.008125623592114994,0.0008952837239986078,2020-02-20,9604.23047,50,0.08952837239986078
51,0.0009156005239743248,0.007570994931513919,0.01215055578848756,0.007649725840033872,2020-02-21,9677.7002,51,0.7649725840033872
52,0.008445121131728905,-0.005078446267656411,-0.0011179475238218828,-0.0026814428494075226,2020-02-22,9651.75,52,-0.26814428494075226
53,-0.002934409494914525,0.02731771342048228,0.009247354136049823,0.03030224881498156,2020-02-23,9944.219729999999,53,3.030224881498156
54,0.02965177720207235,0.0017451795887923893,-0.01611363560990786,-0.02868097927679225,2020-02-24,9659.00977,54,-2.868097927679225
55,-0.028294655661366352,-0.03177432342423958,-0.02504751364850244,-0.03509777690182425,2020-02-25,9320.0,55,-3.509777690182425
56,-0.035305035732780876,-0.030348741375221144,-0.06371517320123521,-0.05685511266094412,2020-02-26,8790.11035,56,-5.685511266094412
57,-0.056835165154471734,-0.043455788777741144,-0.015111927071313147,0.003172844127036445,2020-02-27,8818.0,57,0.3172844127036445
58,0.0044099361865646,-0.007914527747573952,-0.009229073282707168,-0.014420521660240326,2020-02-28,8690.83984,58,-1.4420521660240326
59,-0.014025046750155812,-0.012206400378399263,0.008018967437051439,-0.019187991387492942,2020-02-29,8524.08008,59,-1.9187991387492942
60,-0.016785570849737197,-0.005379981797497102,-0.010782413954046222,0.002140993494748944,2020-03-01,8542.33008,60,0.2140993494748944
61,-0.0027122936841886824,0.02540855764589489,0.008035863916746155,0.04320956302826473,2020-03-02,8911.44043,61,4.320956302826473
62,0.04475463289866011,-0.005810453299952112,0.01965779083991448,-0.016953497157585762,2020-03-03,8760.36035,62,-1.6953497157585762
63,-0.016331340200202993,-0.007637291002627333,0.0008250114096606254,-0.0008070798137888024,2020-03-04,8753.29004,63,-0.08070798137888024
64,-0.0010379684603757378,0.03486267975576829,0.009624029823017466,0.03503827573386342,2020-03-05,9059.99023,64,3.503827573386342
65,0.032724512539030304,0.0013121061360505948,0.02685074186890435,0.008124664390504632,2020-03-06,9133.59961,65,0.8124664390504632
66,0.009977647398249356,0.000270644465019787,-0.01626301077001624,-0.027118492223899837,2020-03-07,8885.91016,66,-2.7118492223899837
67,-0.027311949576044214,-0.030818580542303575,-0.09460863036118328,-0.09637058270685905,2020-03-08,8029.569820000001,67,-9.637058270685905
68,-0.09543840292628014,-0.08243220709060206,-0.04497355385179125,-0.011790160883114464,2020-03-09,7934.8999,68,-1.1790160883114464
69,-0.013256086238794595,-0.000836521907006782,0.014273028796781384,-0.006108422363337085,2020-03-10,7886.430179999999,69,-0.6108422363337085
70,-0.0055898272003798155,-0.021171719748601547,-0.020545063717964385,0.005880972625310177,2020-03-11,7932.81006,70,0.5880972625310177
71,0.007410442955041452,-0.0014799738014953379,-0.4065191160395454,-0.38755877888749046,2020-03-12,4858.3798799999995,71,-38.75587788874905
72,-0.3899642311763434,-0.26061638683387556,-0.16107499147108106,0.14870388439036608,2020-03-13,5580.83984,72,14.870388439036608
73,0.1419996074148695,-0.043682128783034346,0.3378873444555788,-0.07234390370894428,2020-03-14,5177.1001,73,-7.2343903708944275
74,-0.06504605748520054,0.048285152929159914,0.009492424496131191,0.03619596422329163,2020-03-15,5364.490229999999,74,3.6195964223291632
75,0.03584564331471407,-0.09120721678678922,-0.12560765740324897,-0.06340586251752756,2020-03-16,5024.3501,75,-6.340586251752756
76,-0.05134351412501492,0.02740231313906527,0.10674759013199386,0.06114820302828816,2020-03-17,5331.58008,76,6.114820302828816
77,0.047243239256499425,-0.015174178175731301,0.013706637614269157,0.012054591516142077,2020-03-18,5395.8501,77,1.2054591516142077
78,0.015248319950067257,0.17740678861504455,0.05025278334175631,0.14318412959618732,2020-03-19,6168.4502,78,14.318412959618732
79,0.14042085390456127,0.07965930988925729,0.09350098988467215,0.006481365448974374,2020-03-20,6208.430179999999,79,0.6481365448974374
80,0.007744633015544844,-0.0658854780040028,0.023185602887655143,-0.002968573289165888,2020-03-21,6190.0,80,-0.2968573289165888
81,-0.005512359703484737,-0.006144103984421667,-0.02420334776334787,-0.060119570274636436,2020-03-22,5817.8598600000005,81,-6.011957027463644
82,-0.06079892028108891,0.025334362021838697,-0.00922419346436787,0.11417949142556338,2020-03-23,6482.1401399999995,82,11.417949142556338
83,0.11427994956621723,0.0398205525320412,0.12174025235193531,0.04097104725662404,2020-03-24,6747.7202099999995,83,4.097104725662404
84,0.04135408872630797,0.016231058516080088,0.012817343279681426,-0.010083410082588506,2020-03-25,6679.680179999999,84,-1.0083410082588506
85,-0.006906697731149936,-0.023458996785241548,0.009987515103808908,0.008636632061028049,2020-03-26,6737.3701200000005,85,0.8636632061028049
86,0.008662456822429832,0.008263291320288912,-0.03230443298817809,-0.05549199663087534,2020-03-27,6363.5,86,-5.549199663087534
87,-0.06640201559391123,-0.0745069335466928,-0.043054484072804655,-0.01857624891961973,2020-03-28,6245.29004,87,-1.8576248919619731
88,-0.008811441618886695,-0.009752187838986903,-0.028722525903764784,-0.05813982980364507,2020-03-29,5882.18994,88,-5.813982980364507
89,-0.05602981109771343,0.04774924902093436,-0.001966819438290024,0.08708325389438198,2020-03-30,6394.430179999999,89,8.708325389438198
90,0.08344972101882475,-0.00681405487804887,0.08102824449121293,0.00255532385842705,2020-03-31,6410.77002,90,0.255532385842705
91,0.006129367167919675,0.023714988525930902,-0.029587058597937865,0.03574764330728564,2020-04-01,6639.93994,91,3.5747643307285637
92,0.04303979604410557,0.07267969486975168,0.06751584426874802,0.02506199777463647,2020-04-02,6806.3501,92,2.506199777463647
93,0.013857561054781975,-0.01697655667018161,0.007130284786404317,-0.011365837616845509,2020-04-03,6728.990229999999,93,-1.1365837616845509
94,-0.010299710681020646,-0.007146164499128083,0.006380001168020399,0.018998370577215207,2020-04-04,6856.83008,94,1.8998370577215207
95,0.024864395027203834,-0.013352748328365194,0.005498470354541984,-0.01234683651370272,2020-04-05,6772.16992,95,-1.234683651370272
96,-0.017137373871558892,0.06447824899042987,0.011122060737350337,0.08293795439793095,2020-04-06,7333.839840000001,96,8.293795439793094
97,0.08000100077677441,0.0152526319691213,0.04782505635767609,-0.017971458727683354,2020-04-07,7202.040040000001,97,-1.7971458727683354
98,-0.015488286319284561,-0.004285716472978485,0.009116052446073608,0.021868803717453256,2020-04-08,7359.540040000001,98,2.1868803717453256
99,0.018886108333333373,-0.00617363315565389,-0.0023415836495930265,-0.009813143159419502,2020-04-09,7287.319820000001,99,-0.9813143159419502
100,-0.006597605245918348,-0.010209014062912414,-0.05453509998088624,-0.058611345535813264,2020-04-10,6860.2002,100,-5.861134553581326
101,-0.05630948346299347,-0.04892768618165,0.004750051322525373,-0.008123668169334297,2020-04-11,6804.4702099999995,101,-0.8123668169334297
